0,-0.155589029,-3,20,-0.031466764,9.828789443,-0.002231227,-2,22
50,-0.130881071,-6,20,-0.046520594,9.814481306,-0.170557797,-3,65535
100,-0.10925433,-10,20,-0.048658491,9.808075097,-0.062134001,5,20
150,-0.072185308,-15,21,-0.032185478,9.840024283,-0.16273427,-4,22
200,-0.113647565,-11,20,-0.027713299,9.834333773,0.024483368,-1,20
250,-0.160219163,-6,20,-0.039502816,9.808870318,0.0496617,0,21
300,-0.139968157,-9,21,-0.028257446,9.811990392,-0.092670538,1,21
350,-0.182921797,-4,21,-0.052047684,9.812842916,-0.057541735,2,22
400,-0.13997741,-10,20,-0.032808668,9.837863152,-0.198380575,-6,19
450,-0.207429498,-2,19,-0.04581436,9.831978514,-0.028957168,3,23
500,-0.18519944,-5,20,-0.044666163,9.814715195,0.171870634,2,19
550,-0.167162791,-8,20,-0.027490904,9.823736279,-0.002422933,-1,22
600,-0.238400459,0,21,-0.025778786,9.798261715,-0.026364457,-3,21
650,-0.250908345,2,22,-0.041654774,9.813560954,0.181505322,4,25
700,-0.236258179,1,21,-0.04491927,9.823008885,0.008234111,3,20
750,-0.195055857,-3,23,-0.042492927,9.816974559,0.053326115,-1,24
800,-0.214610085,-1,22,-0.040661373,9.818363857,0.107730672,0,22
850,-0.189762115,-4,22,-0.029868222,9.79227475,0.055346005,0,21
900,-0.010230022,1,23,-0.037973326,9.818361518,0.062164754,1,23
950,-0.023966968,0,21,-0.041756867,9.815936093,-0.013762524,0,21
1000,-0.069881693,0,21,-0.037027658,9.829926142,0.025633546,-2,22
1050,-0.164496064,2,21,-0.035743942,9.804688389,-0.006044075,4,20
1100,0.06689591,-8,21,-0.024351762,9.805448527,-0.011447274,-1,22
1150,0.015158172,-7,21,-0.045412862,9.80004687,0.130513549,-1,22
1200,-0.054926176,-6,21,-0.046903979,9.806298712,-0.101143375,-1,21
1250,-0.116788037,-3,21,-0.035099525,9.802173502,-0.009674251,0,22
1300,-0.142176628,-2,22,-0.039110258,9.802061235,-0.175600916,1,23
1350,-0.089798547,-6,23,-0.027701052,9.818969629,-0.21315521,-3,24
1400,-0.090171747,-7,22,-0.048553538,9.813088499,0.050154876,-4,22
1450,-0.105371095,-7,21,-0.023674874,9.800522248,0.041685127,-4,21
1500,-0.13636522,-4,21,-0.035248921,9.832178489,0.069214456,3,21
1550,-0.114940375,-6,21,-0.056293722,9.833409913,-0.138093814,0,21
1600,-0.178187802,-2,22,-0.050755659,9.827970833,0.164414212,0,24
1650,-0.109144419,-9,21,-0.048902032,9.824959517,-0.136898994,-1,21
1700,-0.139705151,-7,22,-0.041057061,9.805194758,0.097181268,2,22
1750,-0.144941509,-6,22,-0.052485763,9.814633334,-0.019190466,1,22
1800,-0.15466404,-7,22,-0.043478534,9.807588608,-0.092178166,-1,22
1850,-0.146999255,-8,23,-0.024205698,9.807640064,0.181400612,-4,23
1900,-0.190295309,-3,22,-0.033803738,9.825348941,0.055526227,0,21
1950,-0.209629446,-1,23,-0.024601666,9.78897926,0.008672601,0,24
2000,-0.210421801,-1,22,-0.027885045,9.827138189,0.289534301,1,22
2050,-0.23025015,1,22,-0.014614326,9.817041217,-0.029855853,2,21
2100,-0.204472393,0,21,-0.273061097,9.888799417,-0.591976225,-3,21
2150,-0.195299625,0,21,0.159188126,9.983207392,2.10001564,-1,21
2200,-0.168637946,-4,20,0.225237031,10.06484037,-5.377481937,-2,21
2250,-0.076421492,-15,21,-0.215740221,10.40409582,3.083588362,-4,23
2300,0.027464841,-28,20,0.063903526,9.632142903,-6.372247696,-8,20
2350,0.275411248,-38,18,0.119954405,9.484203669,20.00285339,0,19
2400,0.44611454,-50,17,-0.032395331,9.736710999,9.761795044,-9,22
2450,0.507608294,-61,14,0.225046996,10.40169846,3.019947529,-6,11
2500,0.510716617,-71,9,-0.005230541,9.974323132,3.402523518,-3,1
2550,0.470269799,-98,3,0.075508942,9.543639446,-3.214963436,-4,0
2600,0.224396944,-128,-9,0.013865087,9.67193379,6.636224747,-3,0
2650,-0.047225054,-158,-32,0.029816985,10.93801678,9.021039009,0,0
2700,-0.108800642,-187,-32,-0.101796388,10.87405525,-1.621376634,0,0
2750,0.240768686,-187,-29,-0.059188463,11.27822533,-13.21383476,3,0
2800,0.295855254,-177,-9,0.203799311,10.61023356,12.55389214,-3,2
2850,-0.553216755,-130,20,0.105058111,9.674428212,9.634158134,-2,19
2900,-0.736481547,-43,40,0.004450882,8.49655749,-25.15326309,3,33
2950,0.593954384,19,49,-0.122863577,8.340777724,-14.74113464,3,44
3000,0.643111289,65,46,0.068057506,8.7528965,16.12846565,0,49
3050,0.166030928,98,43,0.026699364,8.924758447,-9.817335129,3,56
3100,0.521385849,114,35,-0.025323786,9.731262563,-3.354851961,1,47
3150,0.591163814,121,38,0.087046714,10.44177879,-13.795578,2,46
3200,1.671355605,102,42,-0.061828682,10.34327776,-22.28402328,0,49
3250,1.614729047,62,47,0.142750268,10.43452356,17.32542801,-3,51
3300,0.447153717,23,57,0.091511547,10.47257373,35.97754288,-3,60
3350,-0.704013467,-7,64,0.154404646,10.43109826,4.269702435,1,61
3400,-0.829530776,-30,70,-0.028211744,10.68294252,2.793887615,-2,64
3450,-1.185750723,-52,73,0.109581316,10.27345148,12.31292248,-4,64
3500,-1.658284783,-59,75,0.081276855,10.46880111,6.516052723,-1,66
3550,-1.815079927,-48,79,-0.02039673,10.89020643,-2.457413912,0,71
3600,-1.480543375,-38,88,-0.050760803,10.72012496,-14.9864645,0,80
3650,-0.907068253,-23,97,0.080281412,10.61242744,-5.508910179,0,91
3700,-0.757830381,-7,109,-0.09679256,10.24225074,-6.753713131,2,107
3750,-0.377563566,4,122,-0.059908169,10.22309058,-10.03665161,1,119
3800,0.028746985,10,136,-0.071830249,10.13049641,-7.217455864,1,130
3850,0.299889773,7,149,0.12015342,10.00659976,2.204123735,-3,139
3900,0.363514662,9,165,-0.039523921,9.524334864,-3.472763062,0,158
3950,0.410556823,20,179,-0.016396182,10.04966217,-4.595427036,1,168
4000,0.627738535,23,197,-0.06047592,9.992060076,-9.982759476,3,190
4050,0.915195644,20,211,0.044636151,9.810542622,-1.452955365,0,196
4100,0.781713068,18,227,0.126175038,9.824936128,1.698383331,1,226
4150,0.52372843,12,242,0.025535079,9.773540272,2.168516159,0,240
4200,0.349104732,8,259,0.155590516,9.538429577,0.703635573,-1,257
4250,0.219777629,6,274,0.122804027,10.18984916,2.177409172,0,269
4300,-0.151764512,3,290,0.079310473,9.737996217,8.524762154,-1,284
4350,-0.582842827,4,305,0.042363552,9.626955253,3.020212173,-2,295
4400,-0.720989704,7,322,0.0924449,10.193713,-0.456492126,-1,314
4450,-0.785498261,18,337,0.076989028,9.839198656,0.123103112,5,324
4500,-0.896863341,23,353,0.160059616,9.633939752,-3.001490116,3,340
4550,-0.718469977,12,368,0.017719168,9.504687635,0.006907374,-1,369
4600,-0.76882422,23,385,0.062750244,9.79857571,1.232597232,2,385
4650,-0.618638575,25,401,0.103852242,10.08728549,-4.859037876,0,399
4700,-0.483693808,23,416,-0.041279465,10.02048105,-3.098605633,-3,408
4750,-0.397187889,24,431,-0.054270631,9.53724727,2.503153563,2,425
4800,-0.332151115,24,447,0.031365372,9.75072619,-1.748681784,0,440
4850,-0.200016201,27,463,-0.068176433,9.777067312,-5.350227833,2,456
4900,-0.057388168,33,478,-0.166953283,9.992672864,-3.332871914,3,466
4950,0.060324341,36,490,0.012523947,9.675778919,0.129717857,1,478
5000,0.169368222,36,504,-0.017876087,9.377471518,-0.997267723,1,505
5050,0.359466076,39,519,0.124502351,9.756604981,-7.163452625,3,520
5100,0.55818975,36,532,0.046270191,9.668704373,-3.409119606,1,530
5150,0.525775015,34,547,0.015899058,9.388623912,3.279294491,1,543
5200,0.577101529,30,560,0.070725344,9.554165604,0.188974857,2,555
5250,0.694172263,32,570,0.019890275,9.467727969,-0.213432416,2,562
5300,0.806932867,27,581,0.023875652,9.708984672,0.084956229,1,573
5350,0.777499199,20,593,0.099426018,9.741797492,4.843068123,0,586
5400,0.729918122,14,604,0.083196377,9.665924606,-3.251744747,0,593
5450,0.713213384,3,616,0.154195261,9.639736097,0.888377547,1,616
5500,0.592478156,-3,627,0.201045419,9.693780157,0.756850541,0,625
5550,0.467865705,-5,638,0.031297542,9.642683094,-0.198374555,0,635
5600,0.463798583,-10,648,0.195454951,9.831196157,-2.352189541,3,644
5650,0.459976971,-12,659,0.117828467,9.650015502,-3.581643581,0,655
5700,0.493148327,-14,667,-0.055237906,9.670429886,5.76811552,1,660
5750,0.479491264,-15,679,-0.046007994,9.66100242,-2.362557888,0,674
5800,0.541692197,-20,689,0.143503372,9.527779459,8.384325981,1,682
5850,0.053030156,-5,699,0.233632226,10.14818541,10.64153481,-1,691
5900,-0.257157713,0,710,-0.043416645,9.983412044,8.643169403,2,710
5950,-0.467711866,-1,721,0.129306076,9.847059653,10.89973259,-1,719
6000,-0.84652096,9,734,0.119043601,9.813262746,8.595525742,2,732
6050,-1.010427237,22,745,0.148996712,9.553428855,1.223039031,5,739
6100,-0.821697652,35,757,0.141456572,10.09459802,-4.566513538,2,750
6150,-0.673198164,44,770,0.142969649,9.658218561,-0.596059084,1,764
6200,-0.50900352,48,784,0.141262828,9.689778907,-5.146196365,0,775
6250,-0.419785112,66,800,-0.024942027,9.670229911,-7.61905098,5,791
6300,0.004740268,61,815,0.028344876,9.760452449,-12.32966423,2,812
6350,0.286934704,61,829,0.111928224,9.579263023,-4.402331352,2,828
6400,0.389451772,53,841,0.139862511,9.519620839,4.221305847,2,841
6450,0.291729003,60,854,-0.047971873,9.330060539,-1.303138971,0,851
6500,0.478381097,48,866,0.026461974,9.610482477,-9.104148865,0,863
6550,0.743425608,46,877,0.057519385,9.520551715,-2.205345631,1,872
6600,0.719621062,42,890,0.131142659,9.545730996,1.827928543,1,889
6650,0.757262588,33,898,0.175512967,9.466374339,1.204187989,1,890
6700,0.853462219,31,908,-9.03E-04,9.840713085,-5.447507858,1,908
6750,1.003560424,31,914,0.205712356,9.736281229,-5.301599503,2,913
6800,1.144745827,21,923,0.110415833,9.976067941,-2.000516653,1,923
6850,1.18042016,12,932,0.090008657,9.734361003,3.347015858,1,932
6900,1.150443196,5,941,0.049757868,9.672148967,0.010524154,2,940
6950,1.107614636,-4,949,0.113287757,9.647507631,1.415190458,-1,945
7000,1.057833076,-11,957,0.130305685,10.0128785,4.264951229,0,954
7050,0.827627003,-13,966,0.169285554,10.20770188,7.856654644,-1,963
7100,0.500292838,-16,975,0.060114365,9.74776516,2.761936188,1,968
7150,0.32513383,-19,983,0.203974527,10.22101482,0.407706857,0,982
7200,0.142622426,0,994,0.165399367,10.07243473,-0.373128414,0,997
7250,-0.049997337,0,1002,0.075663893,9.99093858,-0.040421978,1,1000
7300,-0.182301521,0,1014,-0.030716191,9.760079981,2.43160224,-1,1014
7350,-0.403316021,2,1025,0.094407773,9.997861683,2.697853088,-1,1024
7400,-0.59677422,10,1037,-0.006865657,9.400513056,2.776094437,0,1035
7450,-0.490990937,-7,1048,0.175118316,9.368360386,-2.055692673,-1,1043
7500,-0.619932532,6,1058,0.058067525,9.191818913,6.281642437,0,1053
7550,-0.770557463,12,1067,-0.014357648,9.248180809,-2.813204288,0,1061
7600,-0.56071645,15,1074,0.030528866,9.135664008,-3.979928732,1,1071
7650,-0.415742487,19,1078,0.181993235,9.402168403,-2.732615709,1,1078
7700,-0.316983253,22,1083,0.078009888,9.437075695,-5.817974091,2,1084
7750,-0.034876876,17,1086,0.107720595,9.383181324,-3.785857439,0,1085
7800,0.087539151,17,1091,0.035447185,9.41539422,1.062275529,0,1093
7850,0.200423151,26,1094,0.137537156,9.719008554,-2.42894578,0,1094
7900,0.52279532,21,1097,0.055921843,9.466706461,-7.100626945,0,1098
7950,0.738753498,20,1099,-0.069042442,9.615826247,-1.296450496,1,1100
8000,0.834783912,6,1098,0.110292986,9.521688414,-5.142860413,0,1097
8050,1.034947276,1,1099,0.089985214,9.43699325,-5.445678711,1,1102
8100,1.111834407,0,1097,0.094209745,9.54232967,1.349334598,0,1097
8150,1.104537606,-7,1096,-0.07971806,10.02112542,-1.996344805,1,1098
8200,1.046310902,-19,1097,0.081324208,9.830400935,3.922957897,-1,1102
8250,0.583132565,-18,1094,0.185687268,9.814028732,7.334077835,-1,1093
8300,0.103371523,-17,1091,-0.041599586,10.04985512,1.391391635,-1,1091
8350,0.050860219,-17,1088,0.176576082,9.64342452,3.205363274,0,1087
8400,-0.055965167,-20,1085,0.119787257,9.923096845,7.163526535,-1,1084
8450,-0.219902799,-13,1081,0.032615965,9.966120658,2.923553467,0,1080
8500,-0.218145832,-6,1081,0.181277682,9.982150215,-5.600813389,1,1086
8550,-0.089651614,-3,1079,0.006418394,9.888104768,-2.145580053,1,1078
8600,-0.044193484,-4,1078,0.179601907,10.10084986,-0.522244453,0,1079
8650,-0.09242975,7,1076,-0.099517089,10.35052363,-1.205873013,0,1077
8700,-0.112574935,10,1078,0.134211479,10.0021629,0.837829411,0,1081
8750,-0.117834672,21,1079,0.1815925,9.610405294,-1.558303952,1,1079
8800,-0.022988196,15,1083,0.045835816,9.363671504,1.489035249,0,1086
8850,-0.021206109,15,1084,0.136299748,9.598605613,-2.275449276,0,1084
8900,0.031938862,12,1083,0.077367644,9.809669048,4.594826221,0,1081
8950,0.017313525,12,1081,0.190709259,9.983738319,-1.545720577,1,1079
9000,-0.004886332,17,1081,0.067281403,9.696041275,-1.587766767,3,1082
9050,0.156212673,18,1082,0.12327968,9.620554891,-1.982388496,1,1085
9100,0.305608332,18,1083,-0.01959373,9.773667741,-2.946366072,2,1085
9150,0.225237802,26,1082,0.079376099,9.869971383,0.214046851,2,1083
9200,0.339433134,18,1083,0.273238871,9.693169708,-0.60795927,1,1085
9250,0.5635674,16,1085,0.060506193,9.647119961,-1.099600196,1,1084
9300,0.470691144,20,1082,0.17106583,9.417352452,-0.047537614,1,1081
9350,0.347772598,20,1079,0.015627077,9.5852342,3.209464788,1,1077
9400,0.24698323,17,1075,-0.005865738,10.05992637,6.013299942,-1,1075
9450,0.229238749,21,1074,0.028402839,9.994931059,-3.228290558,0,1077
9500,0.287108362,22,1073,0.05582266,10.16106215,-1.192150712,0,1074
9550,0.213335097,27,1073,0.046285668,10.24467499,-1.119733095,0,1075
9600,0.271009505,30,1075,-0.03485565,9.752090346,0.774455249,1,1076
9650,0.307919562,29,1073,0.150756331,9.859102578,-1.057852864,1,1073
9700,0.328588456,25,1073,0.139139713,10.06748565,-1.815716147,0,1073
9750,0.363048732,30,1074,-0.026117132,9.681424406,-2.304881573,2,1076
9800,0.320214331,41,1073,-0.02075675,9.732302783,0.747795761,2,1071
9850,0.499403834,32,1071,0.063661574,9.830963438,-0.073105156,2,1070
9900,0.666999519,20,1070,0.039192945,9.865539193,-4.577667236,2,1070
9950,0.624639571,25,1069,0.184171834,9.914536521,3.328616619,0,1072
10000,0.436453104,24,1067,-0.030904225,9.664479175,7.667757034,0,1066
10050,0.28447637,20,1065,0.150420673,10.0958119,1.812487841,-1,1066
10100,0.228738517,17,1066,-0.038644842,10.04384653,0.124821551,-1,1070
10150,-0.091790885,72,1067,0.024127284,9.706158713,1.481332064,0,1068
10200,0.248565465,64,1068,0.162387612,10.18718985,-14.82244587,2,1068
10250,0.817955613,57,1070,0.080808767,9.740419888,-2.936789989,2,1072
10300,0.77058357,47,1072,-0.02583468,9.633196571,4.981419563,0,1073
10350,0.751886427,40,1074,0.066702067,9.462001206,-4.961760521,0,1075
10400,0.879514933,25,1075,-0.04081753,9.388701096,-4.160432339,1,1076
10450,0.759032249,21,1076,-0.079196854,9.492934147,10.60325527,0,1078
10500,0.604827881,7,1077,0.054108032,9.710347658,-2.362102032,0,1077
10550,0.599578977,1,1075,0.088368952,9.865576615,1.592092872,-1,1075
10600,0.484196872,-5,1075,0.232496386,9.735561436,4.906450748,0,1076
10650,0.385590583,-10,1075,0.239247965,9.799957407,-0.649553478,-1,1078
10700,0.261275649,-14,1074,0.126725654,9.745585903,4.694139481,-1,1075
10750,0.086904027,-4,1071,0.095437733,9.559121119,-1.965124249,-1,1070
10800,0.167670563,-9,1069,0.071650602,9.6268348,-3.478143692,0,1071
10850,0.229837194,-9,1066,-0.132130126,9.724775078,4.709192753,1,1068
10900,0.21887657,-11,1064,0.116127411,9.760128513,-0.595384717,1,1069
10950,0.397491366,-28,1061,0.102238483,9.534593804,-0.498122454,0,1062
11000,0.286868513,-21,1060,0.16846932,9.815497552,-0.637270093,0,1064
11050,0.247966275,-25,1057,0.225867946,9.780480917,2.176941156,-1,1059
11100,0.344325304,-35,1056,0.158498081,10.16835831,2.230397224,0,1058
11150,0.206203789,-27,1056,0.181138409,10.0146467,2.745993137,-1,1060
11200,0.212889507,-28,1054,0.22505637,9.705810803,-4.613798618,0,1055
11250,0.175670728,-29,1052,0.038646162,9.540591878,3.75338459,0,1052
11300,-0.163774326,-27,1049,-0.014035974,9.683197281,10.42063141,-2,1051
11350,-0.220565349,-25,1047,-0.025083488,10.03335896,-4.749022484,-2,1049
11400,0.052977137,-41,1044,0.175207432,9.988183372,1.002498031,1,1044
11450,-0.223607197,-40,1042,0.135662749,9.85630644,3.519491911,-2,1042
11500,-0.42274946,-33,1040,0.173877683,9.887598399,-1.563361764,0,1041
11550,-0.419408888,-32,1037,0.23274407,10.09827007,1.378799438,-1,1036
11600,-0.674344182,-12,1037,0.119168941,10.18837917,1.407342196,-1,1040
11650,-0.667519033,-4,1036,0.080676209,9.868378601,-6.246767521,0,1037
11700,-0.556863368,0,1034,0.046869188,10.18974391,-4.692456722,1,1032
11750,-0.392624825,5,1034,0.042545903,9.809683081,-8.075820923,1,1034
11800,0.000494994,7,1035,0.166691602,9.62405211,-7.996819496,1,1037
11850,0.177053511,6,1035,0.097658168,9.770921888,-2.362652063,1,1040
11900,0.084627308,19,1036,0.135679002,9.684390698,5.597798347,-1,1034
11950,-0.040392362,21,1036,-0.016904762,9.956121919,-0.425228238,1,1037
12000,-0.014762993,22,1034,-0.155462097,9.923431306,0.844991326,1,1033
12050,0.136992797,22,1032,0.058821834,9.724051777,3.105805874,1,1031
12100,0.201504722,17,1031,0.026861188,10.06131333,-4.182908058,0,1032
12150,0.359809995,14,1029,0.134470702,9.750356646,-3.755608082,0,1030
12200,0.490577132,12,1027,0.103531668,10.00932223,-4.131852627,0,1029
12250,0.555630505,8,1030,0.158501461,9.884974169,-0.300381094,0,1036
12300,0.512163103,6,1033,0.202720372,9.471829791,7.876176357,0,1034
12350,0.279598713,7,1034,0.131576312,9.588941334,0.665450454,-1,1035
12400,0.226122335,11,1037,0.052383305,9.894643124,-3.411135674,1,1040
12450,0.348040283,4,1039,0.078555689,9.607869941,-0.695680678,0,1038
12500,0.199687108,5,1040,0.036346973,9.726278397,3.531019926,-1,1040
12550,0.028537082,5,1044,0.110146824,9.901008403,-0.974672019,1,1046
12600,0.053310592,-2,1043,0.096410189,9.58206267,3.004600048,0,1040
12650,-0.126047686,0,1042,0.222084907,9.603421964,4.234766483,-2,1042
12700,-0.180521071,4,1042,0.111894804,9.824428589,-2.81143856,1,1044
12750,-0.029862903,2,1042,0.079153731,9.747072265,2.676533699,0,1043
12800,-0.014283936,-2,1041,-0.090897032,9.674576147,3.873152733,-1,1040
12850,-0.012347384,0,1037,0.164461291,9.686171175,4.020241261,1,1035
12900,0.065306477,0,1037,0.10371464,9.812468694,-3.483422279,0,1039
12950,0.100252941,-1,1037,-0.096436072,9.887077997,1.49777317,1,1039
13000,0.119287446,-1,1038,-0.064483597,9.828367274,-1.807106733,0,1043
13050,0.087741621,3,1036,0.134848058,9.510502106,-0.511023283,0,1035
13100,0.117426552,2,1035,0.11338736,9.740762535,-2.776739597,0,1037
13150,0.265690655,-16,1035,-0.044137095,9.354604227,-3.938149214,0,1037
13200,0.217284635,-14,1033,0.136220993,9.837332225,2.878208399,0,1032
13250,-0.146966696,-15,1032,0.10821717,9.926315153,3.213764668,-1,1033
13300,-0.267738581,-19,1032,0.1346442,9.761732404,-1.717067361,0,1034
13350,-0.380126685,-14,1032,0.106575875,10.18996611,3.988626957,1,1034
13400,-0.595161974,-4,1032,0.156730413,10.02367597,0.833660662,-1,1032
13450,-0.622349799,0,1032,0.084380877,10.00619981,-2.564419746,-1,1032
13500,-0.488628864,6,1033,0.159386273,9.812787952,-2.15308094,1,1034
13550,-0.415459424,13,1032,0.051667226,9.453166648,0.805800319,1,1031
13600,-0.320633411,20,1030,0.126595928,9.782747297,-0.721616864,1,1031
13650,-0.057794582,21,1030,0.056396322,9.882165166,-1.486842513,2,1028
13700,0.166024923,21,1029,0.015119492,9.788134337,-4.783885479,1,1031
13750,0.33623004,20,1030,0.050217816,10.03710118,-5.824547291,1,1033
13800,0.476477981,16,1030,0.103344786,9.600265637,-2.875322104,1,1031
13850,0.509515882,13,1030,0.152643958,9.71715791,0.898296833,0,1033
13900,0.55576539,8,1027,-0.012047738,9.44216862,1.882802844,0,1024
13950,0.513457656,5,1025,0.156782197,9.880008713,-0.681482375,0,1027
14000,0.498820066,-1,1024,0.130029642,10.00504674,1.147102833,1,1026
14050,0.223327771,-5,1021,0.137738647,9.825554763,3.48559761,1,1020
14100,0.135195583,-24,1019,0.086718493,10.06419016,1.40475297,-1,1019
14150,0.02572936,-21,1017,0.148090329,9.924438196,3.999176741,0,1016
14200,-0.120445646,-22,1014,0.177041612,9.893338026,4.426529408,0,1014
14250,-0.268199563,-16,1016,0.226965194,10.07825973,0.550963461,0,1021
14300,-0.412770599,3,1018,0.055152519,10.14207156,0.381803215,1,1021
14350,-0.352522492,8,1019,0.187084461,9.792913266,-0.816537559,0,1019
14400,-0.340677798,12,1022,0.060573431,9.632493736,2.282616615,1,1025
14450,-0.251039416,19,1025,0.052587542,9.547367631,-1.84793365,0,1025
14500,-0.205174446,20,1024,0.046464643,9.644802125,-2.799884796,0,1021
14550,-0.097656488,26,1025,0.038295677,9.871081184,5.44816494,1,1024
14600,0.01156328,16,1027,0.089338073,9.646017761,-3.944130898,1,1029
14650,0.014503024,20,1027,0.145958343,10.07268616,2.566295147,1,1027
14700,-0.056660205,22,1029,0.014294267,9.750906869,-0.202683568,1,1029
14750,-0.026647393,27,1029,0.23395565,9.935991125,-3.444205999,1,1029
14800,0.101425745,29,1031,0.112737333,9.518223939,0.321718752,0,1032
14850,0.296382278,14,1032,0.127184907,9.641730582,-6.397861958,1,1031
14900,0.379293561,15,1031,0.116327359,10.02801928,0.300969481,0,1029
14950,0.327387661,16,1031,0.170455308,9.621478751,-1.817401409,1,1033
15000,0.419050932,20,1031,-0.010586822,10.03627555,-3.29433012,2,1033
15050,0.452716291,15,1029,0.114097203,9.881878653,-0.227517247,0,1028
15100,0.421393037,19,1030,0.091603266,9.512597748,0.99901098,1,1033
15150,0.572374046,16,1032,0.049153942,9.651101915,-8.385742188,1,1036
15200,0.776669443,6,1031,0.037836487,9.646708317,-2.362280846,1,1031
15250,0.710976303,6,1030,0.214853728,9.72291274,-0.444432139,0,1029
15300,0.737864137,0,1031,0.059948382,9.87033391,-3.122609377,0,1034
15350,0.725513756,-3,1027,0.054633711,9.918354753,5.190979481,2,1026
15400,0.617592633,-7,1023,0.042180626,9.664750485,0.376629114,0,1019
15450,0.634621203,-9,1021,0.112536865,9.800712283,-2.603705168,1,1026
15500,0.673401058,-9,1019,0.216071594,9.894977585,1.884483576,1,1021
15550,0.616241932,-9,1018,0.187880614,9.967749692,-0.710058928,1,1021
15600,0.449188709,-15,1017,0.156170871,9.899464738,2.184074879,-2,1016
15650,0.346191078,-16,1017,-0.011665162,9.711622936,3.320505381,0,1019
15700,0.276703715,-18,1014,0.10153732,9.987121518,4.782367229,1,1013
15750,0.098868638,-13,1013,0.081434922,9.917428554,2.018333912,1,1014
15800,-0.090829708,-7,1013,0.106575875,10.0779662,0.671358645,1,1014
15850,-0.251070917,-5,1013,0.189257834,10.04419736,2.466739416,1,1013
15900,-0.366532356,-2,1013,0.119701549,10.07338315,-1.889714956,0,1013
15950,-0.451564282,2,1015,0.232342531,10.03200591,0.509551764,0,1016
16000,-0.613816023,16,1015,0.185188556,9.848726109,-0.999203026,1,1014
16050,-0.628005743,20,1017,0.017415237,9.512252762,-1.902294517,0,1016
16100,-0.533852041,30,1018,0.021623744,10.1347029,-3.816989899,1,1018
16150,-0.327547997,27,1017,0.128350084,10.0899144,-0.332082838,1,1014
16200,-0.191155955,33,1018,-0.145684986,9.894625583,-1.171303511,2,1016
16250,0.035141937,24,1019,0.070278215,9.938676167,-1.010484099,1,1016
